,id,from,at,to,open,close,min,max,volume
830,4159921,2025-10-15 18:47:00,2025-10-15 18:48:00,2025-10-15 18:48:00,1.136255,1.136275,1.135725,1.136615,0
831,4159922,2025-10-15 18:48:00,2025-10-15 18:49:00,2025-10-15 18:49:00,1.136265,1.135825,1.135685,1.136495,0
832,4159923,2025-10-15 18:49:00,2025-10-15 18:50:00,2025-10-15 18:50:00,1.135775,1.134905,1.134735,1.136045,0
833,4159924,2025-10-15 18:50:00,2025-10-15 18:51:00,2025-10-15 18:51:00,1.134905,1.134095,1.134085,1.135285,0
834,4159925,2025-10-15 18:51:00,2025-10-15 18:52:00,2025-10-15 18:52:00,1.134145,1.134395,1.133755,1.134425,0
835,4159926,2025-10-15 18:52:00,2025-10-15 18:53:00,2025-10-15 18:53:00,1.134485,1.135275,1.133835,1.135345,0
836,4159927,2025-10-15 18:53:00,2025-10-15 18:54:00,2025-10-15 18:54:00,1.135345,1.136095,1.135185,1.136445,0
837,4159928,2025-10-15 18:54:00,2025-10-15 18:55:00,2025-10-15 18:55:00,1.135885,1.135235,1.135235,1.136175,0
838,4159929,2025-10-15 18:55:00,2025-10-15 18:56:00,2025-10-15 18:56:00,1.135245,1.137235,1.135125,1.137435,0
839,4159930,2025-10-15 18:56:00,2025-10-15 18:57:00,2025-10-15 18:57:00,1.137265,1.135515,1.135515,1.137335,0
840,4159931,2025-10-15 18:57:00,2025-10-15 18:58:00,2025-10-15 18:58:00,1.135555,1.134545,1.133935,1.135645,0
841,4159932,2025-10-15 18:58:00,2025-10-15 18:59:00,2025-10-15 18:59:00,1.134585,1.135355,1.134415,1.135805,0
842,4159933,2025-10-15 18:59:00,2025-10-15 19:00:00,2025-10-15 19:00:00,1.135395,1.136675,1.135025,1.136675,0
843,4159934,2025-10-15 19:00:00,2025-10-15 19:01:00,2025-10-15 19:01:00,1.136875,1.135775,1.135665,1.137095,0
844,4159935,2025-10-15 19:01:00,2025-10-15 19:02:00,2025-10-15 19:02:00,1.135775,1.136145,1.135545,1.136545,0
845,4159936,2025-10-15 19:02:00,2025-10-15 19:03:00,2025-10-15 19:03:00,1.136175,1.134715,1.134695,1.136225,0
846,4159937,2025-10-15 19:03:00,2025-10-15 19:04:00,2025-10-15 19:04:00,1.134545,1.134455,1.133405,1.134825,0
847,4159938,2025-10-15 19:04:00,2025-10-15 19:05:00,2025-10-15 19:05:00,1.134455,1.133505,1.133265,1.134455,0
848,4159939,2025-10-15 19:05:00,2025-10-15 19:06:00,2025-10-15 19:06:00,1.133505,1.133425,1.133165,1.133945,0
849,4159940,2025-10-15 19:06:00,2025-10-15 19:07:00,2025-10-15 19:07:00,1.133435,1.133075,1.132475,1.133495,0
850,4159941,2025-10-15 19:07:00,2025-10-15 19:08:00,2025-10-15 19:08:00,1.133115,1.133145,1.132695,1.133445,0
851,4159942,2025-10-15 19:08:00,2025-10-15 19:09:00,2025-10-15 19:09:00,1.133275,1.133185,1.132475,1.133275,0
852,4159943,2025-10-15 19:09:00,2025-10-15 19:10:00,2025-10-15 19:10:00,1.133145,1.133485,1.132605,1.133945,0
853,4159944,2025-10-15 19:10:00,2025-10-15 19:11:00,2025-10-15 19:11:00,1.133605,1.133565,1.133465,1.134165,0
854,4159945,2025-10-15 19:11:00,2025-10-15 19:12:00,2025-10-15 19:12:00,1.133565,1.133315,1.133005,1.133605,0
855,4159946,2025-10-15 19:12:00,2025-10-15 19:13:00,2025-10-15 19:13:00,1.133345,1.133195,1.132785,1.133825,0
856,4159947,2025-10-15 19:13:00,2025-10-15 19:14:00,2025-10-15 19:14:00,1.133285,1.133945,1.132605,1.133945,0
857,4159948,2025-10-15 19:14:00,2025-10-15 19:15:00,2025-10-15 19:15:00,1.133945,1.133545,1.133455,1.134705,0
858,4159949,2025-10-15 19:15:00,2025-10-15 19:16:00,2025-10-15 19:16:00,1.133585,1.132655,1.132655,1.133775,0
859,4159950,2025-10-15 19:16:00,2025-10-15 19:17:00,2025-10-15 19:17:00,1.132755,1.131955,1.131665,1.132865,0
860,4159951,2025-10-15 19:17:00,2025-10-15 19:18:00,2025-10-15 19:18:00,1.132095,1.131665,1.131635,1.132285,0
861,4159952,2025-10-15 19:18:00,2025-10-15 19:19:00,2025-10-15 19:19:00,1.131685,1.131695,1.131565,1.132155,0
862,4159953,2025-10-15 19:19:00,2025-10-15 19:20:00,2025-10-15 19:20:00,1.131565,1.131775,1.131515,1.132225,0
863,4159954,2025-10-15 19:20:00,2025-10-15 19:21:00,2025-10-15 19:21:00,1.131615,1.131095,1.130775,1.131695,0
864,4159955,2025-10-15 19:21:00,2025-10-15 19:22:00,2025-10-15 19:22:00,1.131045,1.131385,1.130645,1.131775,0
865,4159956,2025-10-15 19:22:00,2025-10-15 19:23:00,2025-10-15 19:23:00,1.131345,1.130935,1.130475,1.131805,0
866,4159957,2025-10-15 19:23:00,2025-10-15 19:24:00,2025-10-15 19:24:00,1.130945,1.130665,1.130525,1.132385,0
867,4159958,2025-10-15 19:24:00,2025-10-15 19:25:00,2025-10-15 19:25:00,1.130895,1.130685,1.129925,1.131385,0
868,4159959,2025-10-15 19:25:00,2025-10-15 19:26:00,2025-10-15 19:26:00,1.130505,1.131835,1.130365,1.131835,0
869,4159960,2025-10-15 19:26:00,2025-10-15 19:27:00,2025-10-15 19:27:00,1.131795,1.132435,1.131665,1.133025,0
870,4159961,2025-10-15 19:27:00,2025-10-15 19:28:00,2025-10-15 19:28:00,1.132435,1.131925,1.131675,1.132655,0
871,4159962,2025-10-15 19:28:00,2025-10-15 19:29:00,2025-10-15 19:29:00,1.131885,1.133785,1.131635,1.133835,0
872,4159963,2025-10-15 19:29:00,2025-10-15 19:30:00,2025-10-15 19:30:00,1.133815,1.134495,1.133565,1.134615,0
873,4159964,2025-10-15 19:30:00,2025-10-15 19:31:00,2025-10-15 19:31:00,1.134575,1.133865,1.133795,1.134985,0
874,4159965,2025-10-15 19:31:00,2025-10-15 19:32:00,2025-10-15 19:32:00,1.133905,1.133615,1.132665,1.134115,0
875,4159966,2025-10-15 19:32:00,2025-10-15 19:33:00,2025-10-15 19:33:00,1.133555,1.132835,1.132755,1.133635,0
876,4159967,2025-10-15 19:33:00,2025-10-15 19:34:00,2025-10-15 19:34:00,1.132765,1.132025,1.132025,1.132905,0
877,4159968,2025-10-15 19:34:00,2025-10-15 19:35:00,2025-10-15 19:35:00,1.131895,1.130925,1.130565,1.131995,0
878,4159969,2025-10-15 19:35:00,2025-10-15 19:36:00,2025-10-15 19:36:00,1.130925,1.130535,1.130255,1.131135,0
879,4159970,2025-10-15 19:36:00,2025-10-15 19:37:00,2025-10-15 19:37:00,1.130545,1.131515,1.130475,1.131715,0
880,4159971,2025-10-15 19:37:00,2025-10-15 19:38:00,2025-10-15 19:38:00,1.131455,1.132815,1.131455,1.133015,0
881,4159972,2025-10-15 19:38:00,2025-10-15 19:39:00,2025-10-15 19:39:00,1.132815,1.132705,1.132355,1.133005,0
882,4159973,2025-10-15 19:39:00,2025-10-15 19:40:00,2025-10-15 19:40:00,1.132635,1.131815,1.131325,1.132635,0
883,4159974,2025-10-15 19:40:00,2025-10-15 19:41:00,2025-10-15 19:41:00,1.131765,1.132535,1.131405,1.132615,0
884,4159975,2025-10-15 19:41:00,2025-10-15 19:42:00,2025-10-15 19:42:00,1.132595,1.135055,1.132595,1.135055,0
885,4159976,2025-10-15 19:42:00,2025-10-15 19:43:00,2025-10-15 19:43:00,1.135035,1.135575,1.134355,1.135885,0
886,4159977,2025-10-15 19:43:00,2025-10-15 19:44:00,2025-10-15 19:44:00,1.135365,1.134405,1.134105,1.135715,0
887,4159978,2025-10-15 19:44:00,2025-10-15 19:45:00,2025-10-15 19:45:00,1.134405,1.134305,1.133975,1.134755,0
888,4159979,2025-10-15 19:45:00,2025-10-15 19:46:00,2025-10-15 19:46:00,1.134345,1.133765,1.133595,1.134565,0
889,4159980,2025-10-15 19:46:00,2025-10-15 19:47:00,2025-10-15 19:47:00,1.133785,1.134695,1.133745,1.134825,0
890,4159981,2025-10-15 19:47:00,2025-10-15 19:48:00,2025-10-15 19:48:00,1.134755,1.134785,1.134205,1.135415,0
891,4159982,2025-10-15 19:48:00,2025-10-15 19:49:00,2025-10-15 19:49:00,1.134845,1.133895,1.133795,1.134955,0
892,4159983,2025-10-15 19:49:00,2025-10-15 19:50:00,2025-10-15 19:50:00,1.133835,1.135105,1.133255,1.135105,0
893,4159984,2025-10-15 19:50:00,2025-10-15 19:51:00,2025-10-15 19:51:00,1.135165,1.133695,1.133445,1.135165,0
894,4159985,2025-10-15 19:51:00,2025-10-15 19:52:00,2025-10-15 19:52:00,1.133605,1.133755,1.133345,1.133935,0
895,4159986,2025-10-15 19:52:00,2025-10-15 19:53:00,2025-10-15 19:53:00,1.133745,1.134785,1.133485,1.134815,0
896,4159987,2025-10-15 19:53:00,2025-10-15 19:54:00,2025-10-15 19:54:00,1.134805,1.134325,1.134245,1.135305,0
897,4159988,2025-10-15 19:54:00,2025-10-15 19:55:00,2025-10-15 19:55:00,1.134165,1.133815,1.133275,1.134395,0
898,4159989,2025-10-15 19:55:00,2025-10-15 19:56:00,2025-10-15 19:56:00,1.133825,1.133275,1.133175,1.134315,0
899,4159990,2025-10-15 19:56:00,2025-10-15 19:57:00,2025-10-15 19:57:00,1.133295,1.133375,1.133025,1.133825,0
900,4159991,2025-10-15 19:57:00,2025-10-15 19:58:00,2025-10-15 19:58:00,1.133375,1.133415,1.133055,1.133795,0
901,4159992,2025-10-15 19:58:00,2025-10-15 19:59:00,2025-10-15 19:59:00,1.133415,1.134525,1.133255,1.134525,0
902,4159993,2025-10-15 19:59:00,2025-10-15 20:00:00,2025-10-15 20:00:00,1.134495,1.133985,1.133715,1.134785,0
903,4159994,2025-10-15 20:00:00,2025-10-15 20:01:00,2025-10-15 20:01:00,1.133985,1.133755,1.133385,1.134155,0
904,4159995,2025-10-15 20:01:00,2025-10-15 20:02:00,2025-10-15 20:02:00,1.133785,1.133915,1.133605,1.134535,0
905,4159996,2025-10-15 20:02:00,2025-10-15 20:03:00,2025-10-15 20:03:00,1.133935,1.132815,1.132765,1.134115,0
906,4159997,2025-10-15 20:03:00,2025-10-15 20:04:00,2025-10-15 20:04:00,1.132815,1.134295,1.132785,1.134375,0
907,4159998,2025-10-15 20:04:00,2025-10-15 20:05:00,2025-10-15 20:05:00,1.134255,1.134875,1.134205,1.135495,0
908,4159999,2025-10-15 20:05:00,2025-10-15 20:06:00,2025-10-15 20:06:00,1.134905,1.134255,1.134225,1.135075,0
909,4160000,2025-10-15 20:06:00,2025-10-15 20:07:00,2025-10-15 20:07:00,1.134255,1.134095,1.133885,1.134545,0
910,4160001,2025-10-15 20:07:00,2025-10-15 20:08:00,2025-10-15 20:08:00,1.134015,1.134025,1.133585,1.134425,0
911,4160002,2025-10-15 20:08:00,2025-10-15 20:09:00,2025-10-15 20:09:00,1.133855,1.134235,1.133655,1.134455,0
912,4160003,2025-10-15 20:09:00,2025-10-15 20:10:00,2025-10-15 20:10:00,1.134235,1.134275,1.133215,1.134765,0
913,4160004,2025-10-15 20:10:00,2025-10-15 20:11:00,2025-10-15 20:11:00,1.134225,1.134565,1.133955,1.134625,0
914,4160005,2025-10-15 20:11:00,2025-10-15 20:12:00,2025-10-15 20:12:00,1.134505,1.135265,1.134155,1.135265,0
915,4160006,2025-10-15 20:12:00,2025-10-15 20:13:00,2025-10-15 20:13:00,1.135275,1.133965,1.133835,1.135275,0
916,4160007,2025-10-15 20:13:00,2025-10-15 20:14:00,2025-10-15 20:14:00,1.133945,1.133105,1.132935,1.134395,0
917,4160008,2025-10-15 20:14:00,2025-10-15 20:15:00,2025-10-15 20:15:00,1.132945,1.131105,1.131015,1.132945,0
918,4160009,2025-10-15 20:15:00,2025-10-15 20:16:00,2025-10-15 20:16:00,1.131425,1.129995,1.129995,1.132095,0
919,4160010,2025-10-15 20:16:00,2025-10-15 20:17:00,2025-10-15 20:17:00,1.130125,1.131085,1.129325,1.131085,0
920,4160011,2025-10-15 20:17:00,2025-10-15 20:18:00,2025-10-15 20:18:00,1.131025,1.132345,1.130755,1.132345,0
921,4160012,2025-10-15 20:18:00,2025-10-15 20:19:00,2025-10-15 20:19:00,1.132255,1.131125,1.131125,1.133265,0
922,4160013,2025-10-15 20:19:00,2025-10-15 20:20:00,2025-10-15 20:20:00,1.131055,1.130565,1.130175,1.131305,0
923,4160014,2025-10-15 20:20:00,2025-10-15 20:21:00,2025-10-15 20:21:00,1.130375,1.131215,1.129895,1.131555,0
924,4160015,2025-10-15 20:21:00,2025-10-15 20:22:00,2025-10-15 20:22:00,1.130995,1.130795,1.130595,1.131545,0
925,4160016,2025-10-15 20:22:00,2025-10-15 20:23:00,2025-10-15 20:23:00,1.130805,1.129385,1.128995,1.130805,0
926,4160017,2025-10-15 20:23:00,2025-10-15 20:24:00,2025-10-15 20:24:00,1.129315,1.128955,1.128345,1.129505,0
927,4160018,2025-10-15 20:24:00,2025-10-15 20:25:00,2025-10-15 20:25:00,1.128935,1.131155,1.128935,1.131155,0
928,4160019,2025-10-15 20:25:00,2025-10-15 20:26:00,2025-10-15 20:26:00,1.130995,1.130405,1.130205,1.131015,0
929,4160020,2025-10-15 20:26:00,2025-10-15 20:27:00,2025-10-15 20:27:00,1.130405,1.131105,1.130375,1.131465,0
930,4160021,2025-10-15 20:27:00,2025-10-15 20:28:00,2025-10-15 20:28:00,1.131105,1.130345,1.129675,1.131105,0
931,4160022,2025-10-15 20:28:00,2025-10-15 20:29:00,2025-10-15 20:29:00,1.130415,1.131055,1.130145,1.131305,0
932,4160023,2025-10-15 20:29:00,2025-10-15 20:30:00,2025-10-15 20:30:00,1.131055,1.131585,1.130935,1.131735,0
933,4160024,2025-10-15 20:30:00,2025-10-15 20:31:00,2025-10-15 20:31:00,1.131585,1.133505,1.131495,1.133865,0
934,4160025,2025-10-15 20:31:00,2025-10-15 20:32:00,2025-10-15 20:32:00,1.133495,1.134395,1.133405,1.134695,0
935,4160026,2025-10-15 20:32:00,2025-10-15 20:33:00,2025-10-15 20:33:00,1.134325,1.134485,1.133845,1.134835,0
936,4160027,2025-10-15 20:33:00,2025-10-15 20:34:00,2025-10-15 20:34:00,1.134465,1.136235,1.134365,1.136375,0
937,4160028,2025-10-15 20:34:00,2025-10-15 20:35:00,2025-10-15 20:35:00,1.136325,1.137635,1.135965,1.137685,0
938,4160029,2025-10-15 20:35:00,2025-10-15 20:36:00,2025-10-15 20:36:00,1.137635,1.137435,1.137075,1.137785,0
939,4160030,2025-10-15 20:36:00,2025-10-15 20:37:00,2025-10-15 20:37:00,1.137475,1.137035,1.136945,1.138055,0
940,4160031,2025-10-15 20:37:00,2025-10-15 20:38:00,2025-10-15 20:38:00,1.137155,1.138225,1.137085,1.138755,0
941,4160032,2025-10-15 20:38:00,2025-10-15 20:39:00,2025-10-15 20:39:00,1.138305,1.139015,1.137955,1.139205,0
942,4160033,2025-10-15 20:39:00,2025-10-15 20:40:00,2025-10-15 20:40:00,1.139115,1.137995,1.137995,1.139115,0
943,4160034,2025-10-15 20:40:00,2025-10-15 20:41:00,2025-10-15 20:41:00,1.138195,1.138805,1.138045,1.139085,0
944,4160035,2025-10-15 20:41:00,2025-10-15 20:42:00,2025-10-15 20:42:00,1.138855,1.138855,1.138355,1.138925,0
945,4160036,2025-10-15 20:42:00,2025-10-15 20:43:00,2025-10-15 20:43:00,1.138855,1.138665,1.138285,1.139125,0
946,4160037,2025-10-15 20:43:00,2025-10-15 20:44:00,2025-10-15 20:44:00,1.138895,1.138915,1.138535,1.139235,0
947,4160038,2025-10-15 20:44:00,2025-10-15 20:45:00,2025-10-15 20:45:00,1.139035,1.140055,1.138885,1.140195,0
948,4160039,2025-10-15 20:45:00,2025-10-15 20:46:00,2025-10-15 20:46:00,1.140095,1.140885,1.140095,1.141345,0
949,4160040,2025-10-15 20:46:00,2025-10-15 20:47:00,2025-10-15 20:47:00,1.140865,1.140825,1.140405,1.141465,0
950,4160041,2025-10-15 20:47:00,2025-10-15 20:48:00,2025-10-15 20:48:00,1.140735,1.141345,1.140735,1.141835,0
951,4160042,2025-10-15 20:48:00,2025-10-15 20:49:00,2025-10-15 20:49:00,1.141475,1.141395,1.140515,1.141725,0
952,4160043,2025-10-15 20:49:00,2025-10-15 20:50:00,2025-10-15 20:50:00,1.141415,1.139705,1.139225,1.141535,0
953,4160044,2025-10-15 20:50:00,2025-10-15 20:51:00,2025-10-15 20:51:00,1.139675,1.140445,1.139165,1.140495,0
954,4160045,2025-10-15 20:51:00,2025-10-15 20:52:00,2025-10-15 20:52:00,1.140465,1.140415,1.140125,1.140845,0
955,4160046,2025-10-15 20:52:00,2025-10-15 20:53:00,2025-10-15 20:53:00,1.140465,1.140505,1.139945,1.141235,0
956,4160047,2025-10-15 20:53:00,2025-10-15 20:54:00,2025-10-15 20:54:00,1.140555,1.140625,1.140335,1.141665,0
957,4160048,2025-10-15 20:54:00,2025-10-15 20:55:00,2025-10-15 20:55:00,1.140655,1.139985,1.139925,1.140755,0
958,4160049,2025-10-15 20:55:00,2025-10-15 20:56:00,2025-10-15 20:56:00,1.139855,1.141475,1.139845,1.141785,0
959,4160050,2025-10-15 20:56:00,2025-10-15 20:57:00,2025-10-15 20:57:00,1.141475,1.140485,1.140485,1.142185,0
960,4160051,2025-10-15 20:57:00,2025-10-15 20:58:00,2025-10-15 20:58:00,1.140485,1.139575,1.139475,1.140485,0
961,4160052,2025-10-15 20:58:00,2025-10-15 20:59:00,2025-10-15 20:59:00,1.139585,1.139455,1.139285,1.139995,0
962,4160053,2025-10-15 20:59:00,2025-10-15 21:00:00,2025-10-15 21:00:00,1.139415,1.139565,1.138645,1.139765,0
963,4160054,2025-10-15 21:00:00,2025-10-15 21:01:00,2025-10-15 21:01:00,1.139615,1.140545,1.139595,1.140955,0
964,4160055,2025-10-15 21:01:00,2025-10-15 21:02:00,2025-10-15 21:02:00,1.140495,1.139055,1.138645,1.140495,0
965,4160056,2025-10-15 21:02:00,2025-10-15 21:03:00,2025-10-15 21:03:00,1.138785,1.138865,1.138405,1.139175,0
966,4160057,2025-10-15 21:03:00,2025-10-15 21:04:00,2025-10-15 21:04:00,1.138495,1.139405,1.138215,1.139565,0
967,4160058,2025-10-15 21:04:00,2025-10-15 21:05:00,2025-10-15 21:05:00,1.139405,1.140295,1.139165,1.140495,0
968,4160059,2025-10-15 21:05:00,2025-10-15 21:06:00,2025-10-15 21:06:00,1.140295,1.140585,1.140215,1.141025,0
969,4160060,2025-10-15 21:06:00,2025-10-15 21:07:00,2025-10-15 21:07:00,1.140595,1.140685,1.140385,1.141445,0
970,4160061,2025-10-15 21:07:00,2025-10-15 21:08:00,2025-10-15 21:08:00,1.140685,1.141365,1.140605,1.141605,0
971,4160062,2025-10-15 21:08:00,2025-10-15 21:09:00,2025-10-15 21:09:00,1.141465,1.141375,1.140675,1.141485,0
972,4160063,2025-10-15 21:09:00,2025-10-15 21:10:00,2025-10-15 21:10:00,1.141255,1.141355,1.141105,1.142045,0
973,4160064,2025-10-15 21:10:00,2025-10-15 21:11:00,2025-10-15 21:11:00,1.141515,1.141005,1.140895,1.141915,0
974,4160065,2025-10-15 21:11:00,2025-10-15 21:12:00,2025-10-15 21:12:00,1.140985,1.139005,1.139005,1.140985,0
975,4160066,2025-10-15 21:12:00,2025-10-15 21:13:00,2025-10-15 21:13:00,1.139005,1.138445,1.138445,1.139715,0
976,4160067,2025-10-15 21:13:00,2025-10-15 21:14:00,2025-10-15 21:14:00,1.138475,1.138115,1.138015,1.138715,0
977,4160068,2025-10-15 21:14:00,2025-10-15 21:15:00,2025-10-15 21:15:00,1.138185,1.138225,1.137515,1.138295,0
978,4160069,2025-10-15 21:15:00,2025-10-15 21:16:00,2025-10-15 21:16:00,1.138225,1.137915,1.137635,1.138725,0
979,4160070,2025-10-15 21:16:00,2025-10-15 21:17:00,2025-10-15 21:17:00,1.137865,1.137865,1.137815,1.138405,0
980,4160071,2025-10-15 21:17:00,2025-10-15 21:18:00,2025-10-15 21:18:00,1.137945,1.137125,1.136875,1.138065,0
981,4160072,2025-10-15 21:18:00,2025-10-15 21:19:00,2025-10-15 21:19:00,1.137035,1.135875,1.135835,1.137885,0
982,4160073,2025-10-15 21:19:00,2025-10-15 21:20:00,2025-10-15 21:20:00,1.135875,1.136045,1.135335,1.136525,0
983,4160074,2025-10-15 21:20:00,2025-10-15 21:21:00,2025-10-15 21:21:00,1.136075,1.136145,1.135755,1.136295,0
984,4160075,2025-10-15 21:21:00,2025-10-15 21:22:00,2025-10-15 21:22:00,1.136105,1.137675,1.136105,1.137825,0
985,4160076,2025-10-15 21:22:00,2025-10-15 21:23:00,2025-10-15 21:23:00,1.137675,1.138205,1.136825,1.138335,0
986,4160077,2025-10-15 21:23:00,2025-10-15 21:24:00,2025-10-15 21:24:00,1.138255,1.139685,1.138215,1.139845,0
987,4160078,2025-10-15 21:24:00,2025-10-15 21:25:00,2025-10-15 21:25:00,1.139435,1.138175,1.137865,1.139475,0
988,4160079,2025-10-15 21:25:00,2025-10-15 21:26:00,2025-10-15 21:26:00,1.138115,1.138085,1.136995,1.138245,0
989,4160080,2025-10-15 21:26:00,2025-10-15 21:27:00,2025-10-15 21:27:00,1.138115,1.139695,1.138005,1.140045,0
990,4160081,2025-10-15 21:27:00,2025-10-15 21:28:00,2025-10-15 21:28:00,1.139695,1.139475,1.139235,1.140195,0
991,4160082,2025-10-15 21:28:00,2025-10-15 21:29:00,2025-10-15 21:29:00,1.139425,1.139295,1.138855,1.139775,0
992,4160083,2025-10-15 21:29:00,2025-10-15 21:30:00,2025-10-15 21:30:00,1.139315,1.138905,1.138705,1.139955,0
993,4160084,2025-10-15 21:30:00,2025-10-15 21:31:00,2025-10-15 21:31:00,1.139175,1.139475,1.138765,1.139505,0
994,4160085,2025-10-15 21:31:00,2025-10-15 21:32:00,2025-10-15 21:32:00,1.139435,1.139185,1.138425,1.139655,0
995,4160086,2025-10-15 21:32:00,2025-10-15 21:33:00,2025-10-15 21:33:00,1.138885,1.137755,1.137405,1.138885,0
996,4160087,2025-10-15 21:33:00,2025-10-15 21:34:00,2025-10-15 21:34:00,1.137595,1.137955,1.137015,1.137995,0
997,4160088,2025-10-15 21:34:00,2025-10-15 21:35:00,2025-10-15 21:35:00,1.137875,1.138675,1.137555,1.138675,0
998,4160089,2025-10-15 21:35:00,2025-10-15 21:36:00,2025-10-15 21:36:00,1.138605,1.138325,1.138215,1.139255,0
999,4160090,2025-10-15 21:36:00,2025-10-15 21:36:56,2025-10-15 21:37:00,1.138415,1.138815,1.137915,1.138815,0
